series,step,tokens_billions,train_loss,lr,step_ms,mfu_percent,status,source_file,notes
"DDP (8xA100, NVLink)",4560,2.2413312,3.5258,0.0018,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4570,2.2462464,3.5997,0.0018,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4580,2.2511616,3.4486,0.0018,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4590,2.2560768,3.5525,0.0018,310.9,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4600,2.260992,3.5046,0.0018,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4610,2.2659072,3.5908,0.0018,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4620,2.2708224,3.5119,0.0018,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4630,2.2757376,3.5638,0.0018,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4640,2.2806528,3.5923,0.0018,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4650,2.285568,3.5875,0.0018,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4660,2.2904832,3.5638,0.0018,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4670,2.2953984,3.592,0.0018,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4680,2.3003136,3.4641,0.0018,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4690,2.3052288,3.7232,0.0018,311.9,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4700,2.310144,3.4695,0.0018,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4710,2.3150592,3.56,0.0018,311.7,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4720,2.3199744,3.4846,0.0018,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4730,2.3248896,3.4672,0.0018,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4740,2.3298048,3.691,0.0018,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4750,2.33472,3.5901,0.0018,308.8,80.1,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4760,2.3396352,3.461,0.0018,310.3,79.7,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4770,2.3445504,3.554,0.0018,310.5,79.7,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4780,2.3494656,3.5894,0.0018,310.7,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4790,2.3543808,3.4939,0.0018,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4800,2.359296,3.5357,0.0018,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4810,2.3642112,3.5967,0.0018,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4820,2.3691264,3.2545,0.0018,310.8,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4830,2.3740416,3.5371,0.0018,311.9,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4840,2.3789568,3.4709,0.0018,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4850,2.383872,3.378,0.0018,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4860,2.3887872,3.4798,0.0018,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4870,2.3937024,3.4297,0.0018,311.8,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4880,2.3986176,3.6133,0.0018,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4890,2.4035328,3.6876,0.0018,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4900,2.408448,3.3581,0.0018,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4910,2.4133632,3.4311,0.0018,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4920,2.4182784,3.7969,0.0018,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4930,2.4231936,3.5653,0.0018,311.7,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4940,2.4281088,3.4873,0.0018,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4950,2.433024,3.3723,0.0018,312.4,79.2,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4960,2.4379392,3.6159,0.0018,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4970,2.4428544,3.517,0.0018,312.0,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4980,2.4477696,3.5941,0.0018,311.8,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",4990,2.4526848,3.3914,0.0018,311.9,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5000,2.4576,3.5441,0.0018,308.1,80.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5010,2.4625152,3.6913,0.0018,310.8,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5020,2.4674304,3.5265,0.0018,310.8,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5030,2.4723456,3.5494,0.0018,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5040,2.4772608,3.6006,0.0018,310.9,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5050,2.482176,3.4432,0.0018,310.9,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5060,2.4870912,3.4333,0.0018,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5070,2.4920064,3.6207,0.0018,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5080,2.4969216,3.3419,0.0018,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5090,2.5018368,3.526,0.0018,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5100,2.506752,3.4415,0.0018,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5110,2.5116672,3.4306,0.0018,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5120,2.5165824,3.5816,0.0018,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5130,2.5214976,3.4709,0.0018,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5140,2.5264128,3.4137,0.0018,311.5,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5150,2.531328,3.6691,0.0018,311.1,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5160,2.5362432,3.3705,0.0018,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5170,2.5411584,3.3683,0.0018,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5180,2.5460736,3.8632,0.0018,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5190,2.5509888,3.3424,0.0018,311.4,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5200,2.555904,3.4769,0.0018,311.8,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5210,2.5608192,3.4297,0.0018,311.3,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5220,2.5657344,3.4733,0.0018,311.8,79.3,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5230,2.5706496,3.4355,0.0018,312.1,79.2,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5240,2.5755648,3.4352,0.0018,311.6,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5250,2.58048,3.5744,0.0018,315.4,78.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5260,2.5853952,3.3239,0.0018,310.7,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5270,2.5903104,3.5273,0.0018,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5280,2.5952256,3.4754,0.0018,310.8,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5290,2.6001408,3.3813,0.0018,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5300,2.605056,3.7439,0.0018,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5310,2.6099712,3.6337,0.0018,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5320,2.6148864,3.4902,0.0018,310.9,79.6,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5330,2.6198016,3.5974,0.0018,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5340,2.6247168,3.5753,0.0018,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5350,2.629632,3.4342,0.0018,311.2,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5360,2.6345472,3.4204,0.0018,311.3,79.4,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
"DDP (8xA100, NVLink)",5370,2.6394624,3.7352,0.0018,311.0,79.5,measured,out/runpod-8gpu/session_out/train.log + out/runpod-8gpu/session_out/train_ext.log,Clean 10000-step trapezoid; the step-8000 checkpoint joins the two logs.
